id,host_id,neighbourhood,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,availability_365
8911347,29813963,Zuid,Entire home/apt,100,2,15,2018-08-19,0.48,0
8911950,46610485,Slotervaart,Entire home/apt,78,3,9,2016-05-01,0.24,0
8912201,7916220,Oostelijk Havengebied - Indische Buurt,Entire home/apt,150,5,4,2018-04-02,0.2,51
8913666,2651625,Westerpark,Entire home/apt,200,3,17,2018-06-21,0.6,35
8914322,7872614,Zuid,Private room,120,1,3,2016-05-15,0.08,0
8916311,5675433,De Baarsjes - Oud-West,Entire home/apt,210,5,1,2017-08-07,0.06,0
8916512,8812432,De Baarsjes - Oud-West,Entire home/apt,325,2,16,2018-08-24,0.8,0
8916698,18382565,Bos en Lommer,Private room,35,1,0,,,0
8919364,46640704,De Pijp - Rivierenbuurt,Private room,62,1,68,2018-12-02,1.78,264
8920212,46643228,Watergraafsmeer,Entire home/apt,295,3,15,2018-11-19,0.4,349
8921550,25858429,Zuid,Entire home/apt,120,5,18,2018-06-20,0.5,149
8930278,6488934,De Pijp - Rivierenbuurt,Entire home/apt,140,3,24,2018-10-23,0.63,6
8932316,45296200,Centrum-Oost,Entire home/apt,175,3,1,2016-01-05,0.03,0
8933102,2699908,Centrum-West,Entire home/apt,380,2,47,2018-11-07,1.25,234
8933869,46709350,Oostelijk Havengebied - Indische Buurt,Entire home/apt,99,2,17,2018-10-28,0.76,0
8935871,46718394,De Baarsjes - Oud-West,Shared room,60,2,71,2018-12-03,1.86,349
8944525,4949075,Centrum-West,Private room,100,3,62,2018-12-02,1.64,12
8946277,20445818,De Pijp - Rivierenbuurt,Private room,74,2,138,2018-12-02,3.87,151
8947803,46061502,Geuzenveld - Slotermeer,Entire home/apt,50,1,3,2016-01-05,0.08,0
8949139,6325065,De Baarsjes - Oud-West,Entire home/apt,145,3,7,2017-01-02,0.19,0
8950808,42152626,De Baarsjes - Oud-West,Entire home/apt,120,3,48,2018-09-26,1.27,0
8958006,3551456,Bos en Lommer,Entire home/apt,110,2,6,2018-04-08,0.2,189
8958570,18655432,Oud-Oost,Private room,30,10,0,,,0
8959397,43717165,IJburg - Zeeburgereiland,Private room,50,1,0,,,0
8959528,3669392,De Pijp - Rivierenbuurt,Entire home/apt,150,5,29,2018-09-22,0.77,0
8963247,62658,Zuid,Entire home/apt,75,2,9,2017-05-28,0.25,0
8964889,12088138,Oud-Oost,Entire home/apt,225,1,0,,,0
8967596,12957800,De Baarsjes - Oud-West,Entire home/apt,221,2,17,2018-01-02,0.54,0
8971122,46878277,Osdorp,Private room,95,2,4,2017-04-14,0.15,0
8971928,46884262,De Baarsjes - Oud-West,Entire home/apt,135,1,59,2018-07-08,1.84,244
8976034,6915637,De Pijp - Rivierenbuurt,Entire home/apt,200,2,3,2017-01-02,0.08,0
8977362,38372252,Oud-Oost,Entire home/apt,159,3,24,2018-06-11,0.73,339
8980538,46309544,Bijlmer-Centrum,Private room,60,1,186,2018-11-18,4.93,45
8981648,46926830,Zuid,Entire home/apt,90,2,24,2018-01-01,0.64,86
8982174,46928483,Westerpark,Entire home/apt,86,2,7,2016-09-12,0.19,0
8982238,46927948,Noord-West,Entire home/apt,79,1,2,2015-12-21,0.05,0
8984156,24061181,Centrum-West,Entire home/apt,110,3,28,2016-06-12,0.75,124
8986191,46944252,Watergraafsmeer,Entire home/apt,175,2,60,2018-10-21,1.61,254
8990546,46962563,Zuid,Entire home/apt,89,2,16,2016-12-05,0.43,0
8998709,6783658,Oud-Oost,Entire home/apt,150,3,23,2018-10-28,0.76,4
9003103,46998089,De Baarsjes - Oud-West,Entire home/apt,98,1,11,2017-05-28,0.29,0
9003963,47021452,Centrum-Oost,Private room,120,1,360,2018-11-30,10.01,193
9006224,21467384,De Pijp - Rivierenbuurt,Entire home/apt,165,4,21,2017-08-31,0.55,0
9007086,1613938,Bos en Lommer,Entire home/apt,95,10,7,2017-10-28,0.19,0
9008662,47042354,Oud-Oost,Entire home/apt,120,2,9,2018-03-31,0.27,0
9008762,5204447,Centrum-West,Entire home/apt,225,2,9,2016-01-03,0.24,0
9008887,47042751,De Baarsjes - Oud-West,Entire home/apt,115,3,15,2018-09-30,0.53,3
9008999,47043774,De Baarsjes - Oud-West,Entire home/apt,100,1,1,2016-01-03,0.03,0
9017238,1464510,Westerpark,Entire home/apt,175,3,10,2018-06-05,0.27,0
9019783,10650470,Oud-Oost,Private room,90,5,0,,,0
9020907,19122863,De Baarsjes - Oud-West,Entire home/apt,500,2,0,,,0
9021865,4761847,De Baarsjes - Oud-West,Entire home/apt,350,4,5,2018-08-20,0.59,124
9022717,47105043,De Pijp - Rivierenbuurt,Entire home/apt,190,2,1,2018-09-16,0.37,5
9023035,12045419,Oud-Oost,Entire home/apt,130,2,0,,,0
9023789,47109398,De Pijp - Rivierenbuurt,Entire home/apt,90,2,1,2016-01-11,0.03,0
9026133,409583,Centrum-Oost,Private room,130,1,148,2018-11-26,3.97,318
9027461,4631902,Westerpark,Entire home/apt,99,2,29,2018-10-04,0.92,0
9031877,47144162,Centrum-Oost,Entire home/apt,150,1,27,2017-07-22,1.02,139
9035176,29229049,Oud-Noord,Entire home/apt,90,2,52,2018-12-02,1.39,2
9037568,18933898,Oud-Oost,Entire home/apt,159,4,1,2016-01-03,0.03,0
9038396,7697086,Bijlmer-Oost,Entire home/apt,60,4,5,2018-10-25,0.13,0
9038734,47173256,Centrum-Oost,Entire home/apt,300,2,27,2018-04-11,1.68,0
9040505,47179858,Zuid,Entire home/apt,195,4,18,2018-10-19,0.51,12
9041901,44841330,Westerpark,Entire home/apt,100,5,0,,,0
9045210,10704602,Oud-Oost,Entire home/apt,150,2,36,2018-05-07,0.99,0
9045244,29693546,Westerpark,Entire home/apt,80,2,27,2018-07-16,1.02,16
9047220,8544353,De Pijp - Rivierenbuurt,Entire home/apt,198,1,22,2018-11-04,0.62,178
9047867,22801518,De Pijp - Rivierenbuurt,Entire home/apt,300,3,6,2017-04-17,0.18,0
9054138,2566356,Oud-Oost,Entire home/apt,85,3,7,2016-02-16,0.19,0
9057132,4616312,Centrum-West,Entire home/apt,225,3,29,2018-11-26,1.44,40
9057173,26066038,Westerpark,Entire home/apt,125,2,3,2018-01-03,0.18,0
9057489,12535095,Oostelijk Havengebied - Indische Buurt,Entire home/apt,79,3,42,2018-11-24,1.5,0
9058164,25940173,Zuid,Entire home/apt,325,2,0,,,0
9058168,1464510,Zuid,Entire home/apt,90,2,3,2017-08-11,0.18,0
9058595,8116206,Centrum-West,Entire home/apt,100,1,34,2017-02-17,0.92,0
9058757,1464510,De Pijp - Rivierenbuurt,Entire home/apt,175,2,41,2018-06-22,1.23,0
9060542,47264238,De Baarsjes - Oud-West,Private room,60,1,0,,,0
9060823,486956,De Pijp - Rivierenbuurt,Entire home/apt,83,1,6,2015-12-13,0.16,0
9062436,4626097,Buitenveldert - Zuidas,Private room,159,1,5,2016-10-03,0.13,219
9062944,46522167,Centrum-West,Entire home/apt,176,2,141,2018-11-27,3.74,22
9064499,5329156,Centrum-West,Entire home/apt,90,1,1,2016-03-10,0.03,0
9069083,8977623,De Baarsjes - Oud-West,Entire home/apt,100,7,8,2017-03-02,0.21,0
9070642,47264521,Zuid,Entire home/apt,345,3,32,2018-10-28,0.9,25
9074767,47328696,Noord-West,Entire home/apt,70,5,7,2017-04-16,0.23,0
9074947,44085154,Oud-Oost,Entire home/apt,99,3,7,2017-11-21,0.22,0
9075972,47334123,Westerpark,Entire home/apt,130,3,35,2018-11-10,0.95,0
9078916,10456257,Oud-Oost,Entire home/apt,99,5,16,2017-09-14,0.43,0
9082156,46905826,Zuid,Entire home/apt,95,10,0,,,0
9083199,21596826,Centrum-West,Private room,220,2,55,2017-10-22,1.46,8
9083550,10156840,Centrum-West,Entire home/apt,275,2,5,2016-11-20,0.19,0
9084235,2352096,Oostelijk Havengebied - Indische Buurt,Entire home/apt,99,4,18,2018-09-04,1.34,0
9085763,5713760,De Baarsjes - Oud-West,Entire home/apt,150,3,35,2018-07-04,1.04,241
9086369,4875974,De Baarsjes - Oud-West,Entire home/apt,89,2,20,2018-08-29,0.56,35
9088830,47264416,Oud-Noord,Shared room,40,2,134,2018-12-03,3.62,352
9089582,17091788,De Baarsjes - Oud-West,Entire home/apt,89,3,3,2015-12-01,0.08,0
9090734,47400823,Westerpark,Entire home/apt,180,2,1,2018-10-26,0.71,0
9090783,46573130,De Baarsjes - Oud-West,Private room,99,2,47,2018-11-18,1.41,15
9090965,23563568,De Baarsjes - Oud-West,Entire home/apt,90,3,16,2018-04-29,0.44,0
9095867,47360418,De Pijp - Rivierenbuurt,Private room,125,3,75,2018-10-28,2.05,275
9101002,20142861,Watergraafsmeer,Entire home/apt,100,3,36,2018-08-06,0.97,0
9101010,4695983,De Baarsjes - Oud-West,Entire home/apt,109,5,5,2018-11-05,0.5,0
9103703,15073333,Oostelijk Havengebied - Indische Buurt,Entire home/apt,85,2,59,2018-11-30,1.57,8
9104050,35376227,Centrum-West,Entire home/apt,120,7,27,2018-11-24,1.02,285
9104448,19489690,De Baarsjes - Oud-West,Entire home/apt,195,1,11,2017-04-23,0.31,0
9104541,4342237,De Baarsjes - Oud-West,Private room,89,3,141,2018-11-14,3.74,34
9106113,29930891,Centrum-West,Entire home/apt,85,2,8,2018-07-08,0.21,0
9106661,45184404,De Pijp - Rivierenbuurt,Entire home/apt,99,2,10,2016-12-19,0.27,0
9107443,8081159,Zuid,Entire home/apt,180,2,12,2018-09-17,0.32,4
9107557,47470798,Centrum-Oost,Entire home/apt,125,1,4,2015-11-27,0.11,0
9108386,20691382,Centrum-Oost,Entire home/apt,255,1,0,,,0
9108470,7390838,Oostelijk Havengebied - Indische Buurt,Entire home/apt,80,6,14,2018-10-03,0.38,164
9108733,11582824,Centrum-West,Entire home/apt,250,3,3,2016-03-20,0.09,0
9108962,5522154,Geuzenveld - Slotermeer,Entire home/apt,95,2,1,2016-10-18,0.04,0
9110045,47479242,IJburg - Zeeburgereiland,Private room,30,4,35,2018-02-04,0.98,0
9112509,47488821,Slotervaart,Entire home/apt,75,2,1,2015-11-08,0.03,0
9112543,15279587,Osdorp,Entire home/apt,100,3,3,2016-10-26,0.1,34
9113521,7418599,De Baarsjes - Oud-West,Entire home/apt,149,3,7,2018-06-18,0.2,17
9114443,47495857,Centrum-West,Entire home/apt,95,14,11,2016-02-09,0.3,0
9115414,47499392,Bijlmer-Oost,Private room,60,2,9,2018-06-28,0.25,126
9122649,1614419,Westerpark,Entire home/apt,102,5,39,2018-09-17,1.05,5
9122811,11144394,De Baarsjes - Oud-West,Entire home/apt,117,3,39,2018-10-15,1.09,32
9122968,1464510,Centrum-Oost,Entire home/apt,250,3,19,2018-01-01,0.53,0
9123805,47534178,Oud-Oost,Entire home/apt,119,2,26,2018-11-11,0.83,0
9124288,31288018,Centrum-West,Entire home/apt,149,2,30,2018-11-22,0.9,0
9125319,47539621,Zuid,Entire home/apt,240,1,18,2017-07-16,0.48,0
9129007,47042107,De Pijp - Rivierenbuurt,Entire home/apt,104,3,13,2016-09-13,0.36,0
9130232,2803438,De Baarsjes - Oud-West,Private room,62,2,1,2015-12-30,0.03,0
9131858,3325856,Centrum-Oost,Entire home/apt,99,2,34,2018-09-21,0.93,0
9132885,7265686,De Baarsjes - Oud-West,Entire home/apt,125,3,12,2018-09-14,0.44,0
9133692,39503636,Oud-Oost,Entire home/apt,110,1,0,,,0
9133722,34908759,De Baarsjes - Oud-West,Private room,99,2,28,2017-07-02,0.86,0
9135172,47577960,Zuid,Entire home/apt,199,5,9,2016-04-04,0.27,0
9135417,6384372,Zuid,Private room,200,1,3,2018-11-25,3.0,111
9141220,6451002,De Pijp - Rivierenbuurt,Entire home/apt,110,2,0,,,0
9142716,166264,Oud-Oost,Entire home/apt,85,2,9,2017-02-25,0.3,0
9142759,21145640,Centrum-Oost,Entire home/apt,130,2,5,2016-10-23,0.16,0
9142856,4812987,De Baarsjes - Oud-West,Entire home/apt,100,2,5,2016-05-16,0.14,0
9144333,47611346,Centrum-West,Entire home/apt,295,3,29,2018-10-11,0.79,257
9145411,3555537,Westerpark,Entire home/apt,200,3,2,2016-07-04,0.06,5
9146453,47626166,Centrum-Oost,Entire home/apt,165,1,207,2018-12-06,5.52,40
9147285,45611510,Watergraafsmeer,Entire home/apt,120,2,13,2018-11-27,0.36,0
9148644,47634967,Bos en Lommer,Entire home/apt,67,3,2,2017-04-20,0.06,0
9151127,8009997,Zuid,Private room,125,2,3,2017-09-17,0.16,37
9151285,16179046,Zuid,Entire home/apt,250,4,41,2018-11-02,1.12,141
9151542,11141937,De Baarsjes - Oud-West,Entire home/apt,175,2,56,2018-08-31,1.49,129
9160760,47686543,Westerpark,Entire home/apt,200,3,19,2018-08-27,0.53,0
9160801,29302922,De Pijp - Rivierenbuurt,Private room,174,4,50,2018-08-19,1.35,70
9161113,26529123,De Baarsjes - Oud-West,Private room,60,3,6,2016-05-05,0.16,0
9161803,9850371,Oud-Oost,Entire home/apt,119,5,8,2017-06-19,0.27,0
9162524,475143,De Baarsjes - Oud-West,Entire home/apt,75,2,18,2016-06-06,0.48,0
9165137,24015179,Oud-Oost,Entire home/apt,120,2,2,2017-12-31,0.17,0
9165578,41042925,Centrum-West,Entire home/apt,599,1,35,2018-10-21,1.21,365
9166399,2114997,Westerpark,Entire home/apt,139,10,4,2017-10-22,0.18,0
9176228,12563886,Centrum-West,Private room,130,1,1,2015-12-31,0.03,0
9176530,9259586,Oud-Oost,Entire home/apt,99,4,12,2018-10-02,0.33,0
9178528,2999066,Oud-Noord,Entire home/apt,110,3,0,,,0
9181640,23060282,Westerpark,Private room,95,3,179,2018-12-02,4.84,284
9183025,47780197,De Baarsjes - Oud-West,Private room,68,3,5,2017-08-02,0.18,0
9185652,18811175,Oud-Oost,Entire home/apt,99,3,2,2017-10-01,0.06,0
9186603,10144681,De Baarsjes - Oud-West,Entire home/apt,150,2,38,2018-09-25,1.13,5
9191201,32657123,Oud-Noord,Entire home/apt,150,3,4,2018-10-09,1.62,0
9191305,1812236,De Baarsjes - Oud-West,Entire home/apt,79,4,8,2018-11-05,0.22,9
9191786,47817917,De Pijp - Rivierenbuurt,Entire home/apt,100,5,0,,,0
9191833,47818173,Bos en Lommer,Entire home/apt,105,2,8,2017-10-15,0.21,0
9192415,47820987,De Baarsjes - Oud-West,Entire home/apt,95,2,18,2017-04-23,0.49,0
9193360,8079084,Zuid,Entire home/apt,150,3,61,2018-06-30,1.65,0
9193983,26492200,Oud-Oost,Entire home/apt,135,3,12,2018-06-11,0.34,0
9194027,3566142,De Pijp - Rivierenbuurt,Private room,85,4,14,2017-07-01,0.39,0
9194610,2881085,Slotervaart,Private room,85,5,62,2018-10-24,1.65,360
9194735,2480425,Bos en Lommer,Private room,60,3,30,2018-01-30,0.81,0
9195474,47479242,IJburg - Zeeburgereiland,Entire home/apt,59,2,12,2018-10-21,0.35,2
9195990,12114125,IJburg - Zeeburgereiland,Entire home/apt,165,4,2,2017-08-04,0.07,0
9197358,47842477,De Baarsjes - Oud-West,Entire home/apt,99,2,21,2018-11-04,0.59,5
9197369,2881085,Slotervaart,Entire home/apt,225,5,2,2018-07-04,0.12,360
9199026,1781774,De Baarsjes - Oud-West,Entire home/apt,120,4,8,2016-10-30,0.23,0
9203943,21683808,Oud-Noord,Entire home/apt,90,2,8,2018-09-24,0.22,0
9204635,23692214,Slotervaart,Private room,65,2,95,2018-10-28,2.83,24
9206180,7734473,Oud-Noord,Shared room,125,2,19,2018-10-14,0.52,16
9207029,16838987,De Baarsjes - Oud-West,Private room,70,2,2,2016-09-04,0.05,0
9207034,47886326,Centrum-Oost,Entire home/apt,80,3,5,2016-02-17,0.13,0
9208956,47895041,De Baarsjes - Oud-West,Entire home/apt,150,2,8,2016-07-18,0.22,0
9209591,28678425,Bos en Lommer,Entire home/apt,65,3,10,2016-10-23,0.28,0
9210690,9695423,Westerpark,Entire home/apt,89,2,0,,,0
9211391,44201226,De Pijp - Rivierenbuurt,Entire home/apt,115,2,1,2016-06-19,0.03,0
9213744,6973466,De Baarsjes - Oud-West,Entire home/apt,99,4,13,2017-08-29,0.36,0
9214208,8687618,Westerpark,Entire home/apt,115,2,41,2018-09-17,1.16,60
9216119,7594884,De Baarsjes - Oud-West,Entire home/apt,99,3,27,2018-10-02,0.73,0
9221725,7642246,De Baarsjes - Oud-West,Entire home/apt,135,2,9,2016-11-13,0.24,0
9223034,29811397,Westerpark,Entire home/apt,180,2,7,2018-08-19,0.22,0
9223327,12856622,Centrum-West,Entire home/apt,175,3,136,2018-12-03,3.63,267
9223760,45344564,De Baarsjes - Oud-West,Private room,69,2,17,2017-01-29,0.46,0
9223993,12856622,Westerpark,Private room,95,2,207,2018-12-02,5.52,300
9225635,14183886,De Pijp - Rivierenbuurt,Entire home/apt,80,3,0,,,0
9227262,46613548,De Baarsjes - Oud-West,Entire home/apt,160,2,0,,,0
9228075,27896773,Slotervaart,Entire home/apt,89,4,16,2017-03-08,0.42,0
9231405,16033276,De Baarsjes - Oud-West,Entire home/apt,150,1,39,2018-10-29,1.17,4
9232376,13771685,Westerpark,Private room,110,2,0,,,0
9232986,3657336,De Pijp - Rivierenbuurt,Entire home/apt,81,2,10,2017-09-25,0.27,0
9233665,17556142,Centrum-Oost,Entire home/apt,90,1,5,2018-10-07,0.13,0
9234007,47998711,De Baarsjes - Oud-West,Entire home/apt,110,3,18,2018-10-21,0.51,43
9234428,48000203,Bos en Lommer,Entire home/apt,85,2,8,2017-12-06,0.24,0
9234842,48001775,De Baarsjes - Oud-West,Entire home/apt,200,3,4,2018-01-01,0.12,9
9245614,48047464,Zuid,Entire home/apt,85,2,23,2018-04-08,0.61,0
9245626,48047515,Westerpark,Entire home/apt,119,6,16,2018-07-29,0.52,15
9245642,14925699,De Baarsjes - Oud-West,Shared room,75,2,0,,,0
9247120,16768552,Oud-Oost,Entire home/apt,189,2,43,2018-11-18,1.35,27
9248355,41042925,Centrum-West,Entire home/apt,550,1,20,2018-11-05,0.66,365
9248674,41042925,Centrum-West,Entire home/apt,499,3,1,2018-09-25,0.41,365
9248684,48059620,Noord-Oost,Private room,45,2,37,2018-10-27,0.99,308
9249635,38245513,De Pijp - Rivierenbuurt,Entire home/apt,220,4,1,2016-01-03,0.03,0
9249719,41042925,Centrum-West,Entire home/apt,750,3,1,2018-06-24,0.18,365
9250377,48066156,De Baarsjes - Oud-West,Entire home/apt,120,3,23,2017-09-30,0.65,0
9252010,3320018,De Baarsjes - Oud-West,Private room,65,2,1,2015-11-23,0.03,0
9252278,48040825,Oud-Oost,Entire home/apt,75,3,27,2018-08-24,0.72,1
9252466,23905541,Centrum-West,Entire home/apt,109,3,0,,,0
9252483,20883520,De Baarsjes - Oud-West,Private room,80,1,0,,,0
9254696,5182266,Westerpark,Entire home/apt,120,2,2,2016-03-29,0.06,0
9263357,15781963,Centrum-West,Entire home/apt,135,3,4,2018-07-28,0.11,0
9263514,1672823,De Pijp - Rivierenbuurt,Entire home/apt,380,4,24,2018-08-31,1.5,0
9263780,21975898,Oostelijk Havengebied - Indische Buurt,Entire home/apt,85,2,11,2018-10-15,0.72,0
9263993,6076845,De Baarsjes - Oud-West,Entire home/apt,90,3,40,2018-11-11,1.07,10
9265044,22318044,Westerpark,Entire home/apt,60,1,3,2015-11-28,0.08,0
9265481,3445254,De Baarsjes - Oud-West,Entire home/apt,165,3,22,2018-08-27,0.65,339
9266543,43923147,De Baarsjes - Oud-West,Entire home/apt,200,3,2,2018-09-19,0.06,0
9266573,20883520,De Baarsjes - Oud-West,Private room,200,1,0,,,0
9268762,7594884,Oud-Noord,Entire home/apt,109,4,26,2016-10-19,0.7,0
9268952,48144218,Bijlmer-Oost,Entire home/apt,125,2,46,2018-01-21,1.26,0
9269088,12890254,Zuid,Entire home/apt,139,5,11,2018-09-07,0.53,281
9269455,10528166,Bos en Lommer,Entire home/apt,89,3,23,2017-10-16,0.64,0
9271262,3825509,De Pijp - Rivierenbuurt,Entire home/apt,90,3,35,2018-04-01,0.98,5
9272999,48158577,De Baarsjes - Oud-West,Private room,77,3,152,2018-11-21,4.08,346
9273467,48158577,De Baarsjes - Oud-West,Private room,108,2,173,2018-11-29,4.63,344
9274134,13374062,De Pijp - Rivierenbuurt,Entire home/apt,120,2,34,2018-11-18,0.93,0
9275222,4319288,De Baarsjes - Oud-West,Entire home/apt,171,3,6,2016-08-16,0.16,0
9275455,19212969,Centrum-West,Entire home/apt,84,1,9,2016-01-01,0.24,0
9283701,46755996,De Baarsjes - Oud-West,Entire home/apt,125,2,14,2018-10-28,0.49,0
9289178,4418792,Centrum-West,Private room,85,3,134,2018-11-14,3.6,94
9289874,48236350,Slotervaart,Entire home/apt,110,1,35,2018-10-28,0.95,67
9290154,48236657,Zuid,Entire home/apt,100,3,2,2016-09-25,0.07,0
9291009,1464510,De Baarsjes - Oud-West,Entire home/apt,93,2,10,2018-02-13,0.28,0
9305071,19497851,De Pijp - Rivierenbuurt,Entire home/apt,250,3,15,2018-09-02,0.52,9
9307157,4910458,Centrum-West,Entire home/apt,187,2,19,2018-07-28,0.59,10
9308341,2958047,Zuid,Entire home/apt,75,2,1,2016-01-03,0.03,0
9308904,4230677,De Baarsjes - Oud-West,Private room,90,1,140,2018-10-07,3.8,259
9310110,9665876,Centrum-West,Entire home/apt,300,3,5,2018-10-24,0.14,1
9320410,43359318,Oud-Oost,Entire home/apt,200,2,1,2016-01-03,0.03,0
9321268,1795988,Geuzenveld - Slotermeer,Entire home/apt,155,2,1,2017-05-27,0.05,0
9321688,16805754,Centrum-Oost,Entire home/apt,125,1,0,,,0
9321806,48383247,Zuid,Entire home/apt,150,2,7,2017-12-29,0.2,0
9321999,1826504,De Pijp - Rivierenbuurt,Entire home/apt,175,5,6,2017-12-16,0.17,138
9322153,8959320,Bos en Lommer,Entire home/apt,70,3,0,,,0
9322312,4735650,Oud-Oost,Entire home/apt,99,2,26,2018-08-28,0.8,0
9322352,6749406,Oud-Oost,Entire home/apt,120,4,32,2018-10-21,0.86,0
9322953,48388216,Zuid,Entire home/apt,100,3,50,2018-09-30,1.49,19
9323047,48388687,Centrum-West,Entire home/apt,150,2,15,2018-06-30,0.42,0
9323289,48385299,De Baarsjes - Oud-West,Entire home/apt,89,2,7,2018-08-24,0.2,0
9323377,47439090,De Pijp - Rivierenbuurt,Private room,130,1,259,2018-11-15,6.97,221
9324749,48397260,De Pijp - Rivierenbuurt,Entire home/apt,175,4,31,2018-10-26,0.85,33
9326539,31073124,Westerpark,Entire home/apt,85,3,0,,,0
9327973,20021396,De Pijp - Rivierenbuurt,Entire home/apt,175,2,7,2017-03-05,0.2,0
9328846,48417013,De Baarsjes - Oud-West,Entire home/apt,140,1,10,2016-10-07,0.28,0
9331043,6403202,De Baarsjes - Oud-West,Entire home/apt,170,2,6,2017-08-10,0.19,0
9336963,9843541,Centrum-West,Private room,120,1,7,2016-05-15,0.2,363
9337231,4416084,Oud-Noord,Entire home/apt,250,2,23,2018-05-13,0.64,0
9337413,23033661,Buitenveldert - Zuidas,Entire home/apt,100,20,0,,,90
9338157,20972522,Centrum-Oost,Private room,80,1,3,2015-11-29,0.08,0
9338206,36947300,Centrum-West,Entire home/apt,310,2,20,2018-08-16,0.61,0
9339846,37262126,Oostelijk Havengebied - Indische Buurt,Entire home/apt,65,2,7,2016-08-08,0.19,0
9340207,12904623,Westerpark,Entire home/apt,85,2,18,2017-08-10,0.5,0
9340964,48479869,Westerpark,Entire home/apt,120,4,7,2018-08-20,0.24,0
9342112,17517079,De Baarsjes - Oud-West,Entire home/apt,159,2,17,2017-08-23,0.47,0
9342404,14877501,Westerpark,Entire home/apt,400,2,22,2018-11-04,0.67,12
9343043,48490311,Westerpark,Entire home/apt,87,3,3,2015-12-17,0.08,0
9343414,10156487,Centrum-West,Private room,248,1,67,2018-11-29,1.8,322
9343735,27847761,Oud-Noord,Entire home/apt,180,4,8,2018-08-14,0.22,6
9343949,27948402,Oud-Oost,Private room,50,2,85,2018-11-17,2.73,226
9344165,4553903,De Baarsjes - Oud-West,Private room,500,2,0,,,357
9344637,651724,Oud-Noord,Entire home/apt,175,5,3,2018-02-21,0.08,0
9345262,34635248,Watergraafsmeer,Entire home/apt,200,2,51,2018-11-18,1.43,32
9345435,47132067,De Baarsjes - Oud-West,Entire home/apt,250,2,12,2018-08-05,0.34,0
9345544,35889746,Oud-Oost,Entire home/apt,99,2,30,2018-11-25,0.82,0
9346390,7401689,Oud-Noord,Entire home/apt,73,7,1,2016-08-06,0.04,0
9347195,2939531,Oud-Noord,Entire home/apt,119,3,13,2017-01-02,0.36,0
9353727,4178937,IJburg - Zeeburgereiland,Entire home/apt,180,2,2,2016-03-30,0.06,0
9355281,4724749,De Baarsjes - Oud-West,Entire home/apt,115,2,37,2018-10-22,1.47,169
9356463,1464510,De Pijp - Rivierenbuurt,Entire home/apt,73,2,19,2018-01-22,0.52,0
9356764,12599782,De Baarsjes - Oud-West,Entire home/apt,125,2,3,2018-04-30,0.36,0
9356852,10696233,Zuid,Entire home/apt,99,1,20,2018-10-14,0.66,7
9357030,1464510,Oud-Oost,Entire home/apt,116,2,30,2018-11-05,0.91,6
9357740,30854045,Zuid,Entire home/apt,77,2,13,2018-08-20,0.64,12
9360964,26726824,Oud-Oost,Entire home/apt,120,1,4,2018-09-29,0.15,0
